year,bhk,furnished_type,property_age,aqi,urban_sprawl_index,flood_percentage,rainfall_mm,night_life_score,price_inr
2020,1,Semi-Furnished,21,244,0.42,0.43,1430.9,5,300000
2020,1,Semi-Furnished,1,206,0.72,0.43,1686.2,5,356500
2022,2,Unfurnished,2,123,0.86,0.06,1274.4,2,604000
2022,1,Semi-Furnished,13,129,0.69,0.22,1743.9,5,462000
2023,2,Semi-Furnished,14,192,0.98,0.29,1670.9,6,662500
2022,3,Semi-Furnished,20,167,0.47,0.46,1509.7,7,771000
2018,2,Unfurnished,13,217,0.58,0.49,1375.7,1,300000
2022,1,Semi-Furnished,7,117,0.86,0.43,1302.0,3,449500
2018,3,Semi-Furnished,17,128,0.75,0.13,1535.1,4,722500
2022,3,Semi-Furnished,21,151,0.37,0.21,1576.8,7,809500
2023,4,Semi-Furnished,16,81,0.6,0.15,1448.1,8,1186500
2023,1,Unfurnished,6,123,0.98,0.38,1320.6,5,438000
2018,3,Unfurnished,19,114,0.89,0.39,1879.9,7,661500
2021,4,Unfurnished,0,195,0.35,0.01,1310.2,2,868500
2023,2,Unfurnished,8,228,0.34,0.44,1672.2,8,510000
2021,2,Semi-Furnished,8,136,0.86,0.14,1904.8,2,619000
2020,1,Semi-Furnished,10,170,0.36,0.48,1646.8,3,300000
2018,3,Unfurnished,18,102,0.56,0.5,1365.9,3,549000
2024,2,Furnished,5,111,0.34,0.48,1297.2,6,826000
2023,4,Unfurnished,6,150,0.21,0.24,1853.4,6,975000
2019,3,Unfurnished,14,240,0.9,0.21,1490.0,1,498500
2020,2,Unfurnished,19,96,0.82,0.26,1593.4,2,452000
2021,2,Semi-Furnished,5,206,0.58,0.32,1596.3,5,569000
2023,1,Semi-Furnished,8,249,0.33,0.15,1533.8,9,451500
2018,2,Furnished,14,96,0.85,0.56,1931.3,6,655000
2024,3,Unfurnished,21,127,0.49,0.3,1931.0,6,772000
2022,3,Unfurnished,22,136,0.73,0.04,1040.4,1,661000
2024,2,Semi-Furnished,5,182,0.45,0.6,1505.7,8,688000
2019,3,Semi-Furnished,6,123,0.55,0.29,1565.6,9,868500
2021,2,Furnished,16,230,0.63,0.57,1925.6,5,557500
2020,2,Unfurnished,5,201,0.81,0.23,1069.7,3,440500
2024,2,Semi-Furnished,8,132,0.87,0.13,1789.1,5,775500
2018,2,Unfurnished,2,112,0.55,0.44,1642.4,5,467000
2019,4,Semi-Furnished,13,135,0.39,0.26,1732.5,1,850000
2018,3,Unfurnished,5,107,0.32,0.53,1291.7,9,700500
2023,2,Semi-Furnished,3,230,0.47,0.28,1746.6,2,550000
2022,2,Semi-Furnished,15,142,0.84,0.2,1282.7,5,657000
2020,1,Unfurnished,22,86,0.42,0.58,1675.7,1,300000
2018,2,Unfurnished,15,190,0.24,0.5,1787.0,7,324000
2021,3,Unfurnished,22,209,0.65,0.12,1783.3,7,658000
2023,4,Unfurnished,8,211,0.23,0.29,1544.4,5,878500
2023,3,Unfurnished,3,87,0.91,0.07,1413.6,2,868500
2020,2,Unfurnished,7,205,0.74,0.06,1243.6,8,545000
2023,2,Semi-Furnished,23,128,0.41,0.51,1033.5,3,531500
2021,1,Unfurnished,7,108,0.58,0.56,1048.9,5,321000
2018,1,Unfurnished,23,161,0.79,0.44,1418.5,6,300000
2020,2,Furnished,5,134,0.93,0.59,1094.9,6,725500
2023,2,Unfurnished,7,244,0.9,0.03,1112.0,8,616500
2023,2,Semi-Furnished,5,174,0.26,0.2,1194.7,1,567000
2021,3,Semi-Furnished,13,85,0.26,0.08,1481.3,5,854000
2022,3,Furnished,13,231,0.68,0.47,1591.8,7,861500
2022,2,Unfurnished,17,191,0.6,0.53,1694.3,5,424500
2024,3,Semi-Furnished,12,184,0.43,0.27,1486.2,8,898500
2023,2,Unfurnished,14,119,0.98,0.5,1664.7,2,524000
2018,2,Furnished,2,91,0.8,0.51,1862.1,5,702500
2020,3,Unfurnished,5,143,0.75,0.08,1374.2,4,735000
2023,2,Semi-Furnished,22,125,0.35,0.23,1688.2,3,575500
2019,4,Unfurnished,19,93,0.43,0.11,1658.5,2,808500
2020,1,Furnished,16,234,0.68,0.4,1636.5,8,414000
2024,2,Semi-Furnished,19,195,0.84,0.23,1583.5,4,619500
2022,2,Unfurnished,15,116,0.94,0.4,1726.2,4,543000
2023,3,Unfurnished,5,189,0.76,0.53,1818.5,4,712500
2021,3,Unfurnished,7,141,0.53,0.25,1392.1,9,809500
2019,3,Unfurnished,12,146,0.75,0.58,1654.8,7,652000
2023,3,Unfurnished,12,159,0.26,0.25,1248.5,3,679500
2024,2,Furnished,19,155,0.68,0.13,1756.0,5,778500
2018,2,Semi-Furnished,16,93,0.92,0.32,1880.4,4,551000
2019,3,Furnished,20,177,0.71,0.24,1761.5,1,708000
2024,2,Semi-Furnished,22,246,0.21,0.08,1491.1,4,513000
2023,4,Semi-Furnished,21,212,0.76,0.01,1133.4,7,1047500
2018,1,Semi-Furnished,2,155,0.78,0.45,1873.1,5,345500
2019,2,Unfurnished,12,105,0.63,0.56,1814.6,6,464000
2018,2,Semi-Furnished,6,160,0.85,0.26,1698.0,6,576000
2018,3,Semi-Furnished,19,187,0.36,0.04,1851.5,7,688000
2019,4,Furnished,4,132,0.53,0.44,1533.0,1,985000
2019,2,Semi-Furnished,10,142,0.85,0.52,1990.8,6,565000
2018,1,Furnished,22,90,0.68,0.19,1837.1,9,519500
2024,2,Semi-Furnished,17,112,1.0,0.13,1163.6,5,763500
2022,2,Semi-Furnished,3,120,0.26,0.2,1402.2,7,721000
2019,4,Semi-Furnished,19,119,0.4,0.54,1170.1,3,835000
2023,2,Unfurnished,21,83,0.36,0.25,1224.3,4,540500
2020,2,Unfurnished,6,90,0.98,0.39,1501.0,4,559500
2021,2,Semi-Furnished,3,234,0.9,0.04,1361.4,6,645000
2018,2,Furnished,9,87,0.31,0.17,1909.7,3,633500
2018,3,Unfurnished,0,228,0.48,0.14,1000.1,3,559000
2021,1,Furnished,16,206,0.24,0.04,1010.4,5,422000
2022,2,Unfurnished,4,206,0.71,0.07,1920.4,2,494500
2021,4,Semi-Furnished,16,84,0.46,0.25,1239.0,1,954500
2019,1,Unfurnished,2,111,0.41,0.33,1002.5,2,300000
2021,3,Unfurnished,8,168,0.62,0.19,1437.6,9,795500
2018,2,Unfurnished,2,137,0.84,0.25,1195.6,3,459500
2021,2,Unfurnished,2,151,0.52,0.46,1053.3,3,472000
2020,1,Unfurnished,8,234,0.81,0.15,1530.5,1,300000
2023,2,Unfurnished,4,105,0.56,0.02,1140.2,2,618000
2019,2,Unfurnished,23,247,0.37,0.15,1836.9,6,302500
2021,2,Unfurnished,9,108,0.56,0.55,1302.2,2,450500
2018,2,Unfurnished,14,161,0.63,0.01,1221.7,8,490500
2024,2,Semi-Furnished,24,86,0.57,0.08,1739.8,6,739000
2023,3,Furnished,11,185,0.42,0.04,1848.6,2,886000
2019,4,Unfurnished,5,100,0.35,0.23,1093.1,6,925500
2018,1,Unfurnished,6,175,0.96,0.39,1151.6,2,300000
2022,2,Semi-Furnished,6,89,0.44,0.55,1474.6,1,582500
2020,3,Unfurnished,22,141,0.76,0.48,1590.2,5,613000
2022,3,Semi-Furnished,3,215,0.47,0.15,1083.3,5,814500
2020,1,Unfurnished,12,193,0.98,0.38,1375.0,8,308000
2021,2,Unfurnished,14,83,0.99,0.4,1897.6,4,556000
2019,2,Unfurnished,17,236,0.86,0.05,1876.1,2,327500
2021,1,Unfurnished,17,219,0.67,0.26,1311.2,7,300000
2020,4,Semi-Furnished,6,179,0.63,0.19,1227.4,3,945500
2020,3,Unfurnished,9,98,0.46,0.09,1582.8,3,709500
2020,3,Furnished,15,190,0.3,0.04,1096.1,8,879000
2023,2,Unfurnished,22,110,0.26,0.02,1233.4,3,513000
2018,1,Furnished,22,187,0.57,0.52,1166.8,2,300000
2019,3,Unfurnished,7,105,0.98,0.2,1207.7,9,838000
2021,1,Unfurnished,18,188,0.4,0.3,1214.8,8,300000
2021,2,Semi-Furnished,10,213,0.53,0.17,1627.5,2,494500
2022,2,Unfurnished,20,108,0.71,0.1,1488.1,8,628000
2020,2,Furnished,5,96,0.48,0.16,1862.3,5,763000
2024,2,Semi-Furnished,23,227,0.2,0.1,1735.6,4,523000
2020,2,Semi-Furnished,23,249,0.52,0.45,1498.9,5,380500
2020,3,Unfurnished,9,189,0.84,0.54,1307.4,5,629000
2024,3,Semi-Furnished,18,153,0.96,0.26,1832.0,1,814000
2021,1,Semi-Furnished,13,175,0.42,0.49,1079.5,5,318500
2022,3,Semi-Furnished,19,81,0.94,0.26,1681.0,7,939000
2018,2,Unfurnished,5,116,0.89,0.27,1113.0,8,567500
2024,2,Furnished,3,170,0.53,0.29,1532.8,8,864500
2023,3,Furnished,19,226,0.2,0.49,1901.6,2,715500
2019,2,Furnished,14,120,0.88,0.56,1238.1,1,564000
2024,2,Semi-Furnished,4,223,0.43,0.45,1078.5,4,592500
2018,3,Semi-Furnished,15,194,0.8,0.53,1339.5,3,591500
2021,4,Unfurnished,6,143,0.66,0.39,1478.3,8,984500
2023,2,Furnished,1,84,0.38,0.5,1724.8,6,844000
2023,1,Furnished,12,225,0.72,0.33,1029.7,5,487500
2023,2,Unfurnished,1,151,0.81,0.46,1130.9,9,686000
2020,2,Unfurnished,8,220,0.58,0.42,1410.7,6,415000
2019,2,Furnished,19,184,0.8,0.45,1095.0,6,583500
2021,2,Unfurnished,4,153,0.52,0.14,1955.9,1,468000
2021,3,Unfurnished,2,115,0.98,0.09,1511.0,9,929500
2023,1,Furnished,1,226,0.39,0.39,1376.9,2,439500
2021,2,Furnished,13,238,0.82,0.29,1979.7,1,545500
2019,2,Furnished,7,172,0.8,0.46,1646.1,7,674000
2019,2,Unfurnished,19,188,0.62,0.09,1515.8,5,395500
2022,4,Unfurnished,11,102,0.48,0.57,1241.1,6,945500
2024,2,Semi-Furnished,16,239,0.56,0.42,1253.1,4,534000
2024,3,Semi-Furnished,15,192,0.7,0.01,1362.3,8,941500
2022,3,Unfurnished,5,90,0.62,0.35,1750.7,7,854500
2018,3,Furnished,5,212,0.81,0.19,1816.0,1,735500
2024,1,Furnished,17,174,0.49,0.16,1192.1,6,566000
2019,4,Unfurnished,1,92,0.29,0.54,1817.4,3,841000
2019,1,Unfurnished,7,165,0.6,0.5,1330.9,8,300000
2024,1,Unfurnished,22,114,0.41,0.01,1200.3,6,415500
2019,2,Semi-Furnished,13,162,0.69,0.11,1194.8,6,575500
2022,1,Unfurnished,1,108,0.62,0.43,1463.4,5,404500
2023,1,Semi-Furnished,16,230,0.82,0.51,1767.1,8,405500
2023,2,Semi-Furnished,23,162,0.66,0.43,1570.7,6,594500
2021,2,Furnished,15,159,0.54,0.32,1464.6,7,702000
2023,3,Unfurnished,17,174,0.3,0.59,1018.0,9,712500
2020,1,Semi-Furnished,20,223,0.3,0.48,1563.6,6,300000
2022,2,Semi-Furnished,5,233,0.71,0.28,1674.7,6,611000
2019,4,Semi-Furnished,16,82,0.9,0.35,1098.1,9,1085500
2024,2,Furnished,17,201,0.53,0.03,1956.2,6,762500
2023,3,Semi-Furnished,13,203,0.62,0.58,1091.5,7,797000
2022,4,Furnished,9,102,0.67,0.22,1690.7,4,1187000
2023,1,Unfurnished,3,216,0.58,0.4,1524.6,5,317000
2018,2,Semi-Furnished,17,112,0.25,0.4,1884.2,8,528000
2019,3,Semi-Furnished,10,171,0.67,0.03,1414.1,5,771500
2018,4,Furnished,21,103,0.31,0.16,1508.5,4,979000
2019,3,Unfurnished,15,186,0.64,0.39,1552.9,8,634500
2022,1,Unfurnished,3,129,0.82,0.55,1874.8,5,375500
2021,4,Semi-Furnished,18,131,0.2,0.47,1799.6,2,858500
2023,1,Unfurnished,5,117,0.54,0.35,1280.1,8,469500
2023,2,Semi-Furnished,24,123,0.8,0.14,1955.3,8,726000
2020,2,Furnished,7,168,0.62,0.57,1753.1,7,673500
2024,2,Furnished,17,205,0.39,0.24,1012.0,9,773000
2018,3,Unfurnished,18,135,0.76,0.09,1183.7,9,717500
2023,3,Unfurnished,17,124,0.83,0.01,1855.8,4,802500
2022,3,Semi-Furnished,15,208,0.49,0.57,1645.9,7,740500
2021,1,Semi-Furnished,6,166,0.44,0.47,1258.1,1,300000
2024,2,Semi-Furnished,24,195,0.64,0.13,1171.4,1,529500
2022,3,Semi-Furnished,16,143,0.49,0.09,1146.8,3,792500
2018,2,Semi-Furnished,2,215,0.87,0.58,1318.1,6,495000
2020,4,Unfurnished,21,215,0.82,0.14,1898.5,8,861000
2023,3,Semi-Furnished,14,108,0.45,0.28,1352.0,5,875000
2022,3,Unfurnished,3,92,0.57,0.37,1660.7,3,774500
2024,1,Unfurnished,15,208,0.91,0.04,1111.6,2,322000
2019,3,Semi-Furnished,13,108,0.32,0.21,1531.4,8,817500
2021,4,Semi-Furnished,16,116,0.8,0.57,1342.9,9,1068500
2024,2,Semi-Furnished,8,80,0.45,0.42,1160.5,7,782000
2022,3,Unfurnished,6,187,0.3,0.22,1797.8,6,720000
2021,2,Unfurnished,13,148,0.29,0.48,1815.5,2,374000
2023,2,Unfurnished,22,196,0.42,0.5,1306.3,2,351000
2019,3,Semi-Furnished,11,190,0.64,0.09,1653.8,6,755500
2020,3,Unfurnished,16,142,0.93,0.35,1394.1,9,758500
2024,3,Semi-Furnished,8,101,0.44,0.22,1044.5,9,1030000
2020,2,Semi-Furnished,11,173,0.36,0.3,1427.8,9,603000
2019,2,Semi-Furnished,11,90,0.58,0.28,1575.9,3,561000
2021,3,Furnished,7,108,0.33,0.3,1299.0,3,895000
2023,1,Furnished,9,185,0.42,0.31,1948.9,9,595500
2022,2,Furnished,11,82,0.99,0.04,1558.0,5,876000
2019,1,Semi-Furnished,4,82,0.65,0.11,1371.5,3,436500
2018,1,Unfurnished,19,153,0.83,0.34,1735.0,7,300000
2021,3,Semi-Furnished,0,93,0.37,0.56,1340.9,6,870000
2020,3,Semi-Furnished,8,160,0.62,0.45,1024.7,3,714500
2024,1,Unfurnished,14,144,0.61,0.14,1008.3,6,426000
2019,2,Semi-Furnished,23,222,0.85,0.22,1302.0,9,525000
2020,1,Semi-Furnished,1,196,0.22,0.2,1156.0,2,300000
2021,2,Unfurnished,3,209,0.89,0.46,1352.5,5,486000
2020,1,Semi-Furnished,3,161,0.26,0.58,1769.7,5,323000
2019,2,Unfurnished,22,107,0.93,0.21,1309.1,6,494500
2021,3,Unfurnished,2,173,0.31,0.01,1559.6,2,676500
2018,3,Furnished,15,146,0.63,0.56,1919.6,6,778000
2019,2,Semi-Furnished,7,82,0.28,0.45,1698.3,1,493500
2022,3,Semi-Furnished,6,233,0.56,0.5,1561.8,7,778000
2023,4,Unfurnished,11,83,0.44,0.13,1867.1,1,956500
2019,2,Semi-Furnished,11,223,0.54,0.39,1330.6,2,387500
2021,2,Unfurnished,3,171,0.64,0.14,1197.8,4,527000
2024,2,Semi-Furnished,14,151,0.57,0.01,1747.2,5,714500
2023,2,Furnished,24,183,0.22,0.09,1058.8,1,575500
2019,3,Furnished,5,95,0.89,0.55,1424.2,1,836500
2018,3,Unfurnished,2,110,0.28,0.13,1287.1,5,688500
2024,2,Semi-Furnished,6,166,0.98,0.35,1971.3,6,749500
2018,3,Furnished,21,209,0.88,0.58,1377.1,3,647000
2022,3,Unfurnished,23,152,0.65,0.05,1663.4,5,710500
2024,1,Unfurnished,20,170,0.4,0.48,1268.5,2,300000
2020,1,Furnished,5,133,0.27,0.36,1983.2,8,535000
2024,3,Semi-Furnished,0,229,0.74,0.19,1180.4,3,856500
2023,4,Semi-Furnished,7,241,0.36,0.22,1906.7,3,937000
2024,3,Unfurnished,0,152,0.79,0.02,1445.4,9,984000
2021,4,Semi-Furnished,15,207,0.87,0.15,1427.3,4,952500
2021,2,Unfurnished,2,241,0.99,0.25,1701.3,3,460500
2020,2,Semi-Furnished,1,178,0.6,0.43,1093.3,5,572500
2024,2,Semi-Furnished,5,233,0.98,0.16,1546.7,6,716000
2018,1,Semi-Furnished,7,155,0.32,0.35,1220.0,1,300000
2018,3,Semi-Furnished,23,228,0.87,0.44,1157.1,7,618000
2019,4,Semi-Furnished,6,165,0.49,0.42,1877.5,4,901000
2022,3,Semi-Furnished,6,118,0.49,0.35,1997.3,9,948500
2023,2,Unfurnished,23,220,0.41,0.35,1971.2,2,343500
2022,2,Unfurnished,20,249,0.34,0.43,1821.2,2,300000
2024,1,Unfurnished,18,124,0.55,0.2,1920.0,2,331000
2022,2,Semi-Furnished,17,166,0.99,0.27,1924.2,8,687500
2019,3,Furnished,2,198,0.46,0.58,1176.4,2,721000
2022,2,Semi-Furnished,10,96,0.57,0.4,1085.7,4,651000
2020,4,Unfurnished,10,163,0.38,0.31,1126.8,1,758500
2019,3,Unfurnished,2,214,0.47,0.35,1162.6,4,580500
2020,1,Unfurnished,22,211,0.24,0.06,1822.4,6,300000
2024,1,Unfurnished,0,110,0.96,0.36,1941.3,6,532000
2019,3,Semi-Furnished,22,173,0.61,0.5,1351.8,3,593000
2024,2,Unfurnished,21,174,0.79,0.31,1034.4,9,613500
2024,3,Unfurnished,9,211,0.61,0.11,1307.5,5,768500
2022,2,Unfurnished,1,161,0.82,0.27,1706.1,9,675500
2020,2,Semi-Furnished,16,163,0.63,0.17,1942.9,2,494500
2024,2,Semi-Furnished,8,119,0.76,0.22,1449.7,3,724000
2020,2,Furnished,17,183,0.75,0.14,1336.1,7,686000
2020,3,Unfurnished,19,191,0.63,0.2,1653.2,5,607000
2019,1,Furnished,8,126,0.38,0.49,1211.1,9,508500
2021,3,Semi-Furnished,24,129,0.37,0.45,1765.8,2,650500
2022,3,Unfurnished,10,230,0.9,0.29,1414.0,9,766500
2024,3,Unfurnished,16,130,0.3,0.47,1977.3,8,789500
2020,1,Unfurnished,13,117,0.65,0.59,1934.1,5,300000
2023,3,Semi-Furnished,17,216,0.6,0.24,1665.4,1,693000
2021,2,Unfurnished,17,228,0.84,0.59,1648.0,1,300000
2024,2,Furnished,11,88,0.31,0.15,1123.2,7,885500
2023,3,Unfurnished,17,195,0.75,0.57,1280.9,2,599500
2022,2,Semi-Furnished,7,104,0.68,0.52,1861.9,1,591000
2022,3,Unfurnished,7,192,0.76,0.12,1363.0,3,711000
2020,2,Semi-Furnished,7,115,0.7,0.21,1424.1,2,588500
2020,3,Furnished,19,190,0.65,0.42,1839.8,3,737000
2024,1,Furnished,14,157,0.94,0.11,1426.9,9,710500
2019,3,Unfurnished,7,160,0.48,0.35,1850.0,9,710500
2021,4,Unfurnished,13,107,0.35,0.32,1069.4,9,985000
2024,2,Furnished,12,124,0.84,0.18,1691.1,6,873000
2021,2,Unfurnished,22,184,0.3,0.18,1063.0,3,359000
2020,3,Semi-Furnished,7,127,0.74,0.31,1790.0,6,845500
2022,1,Furnished,16,215,0.64,0.18,1552.2,3,422000
2020,2,Semi-Furnished,18,221,0.2,0.11,1555.9,8,512500
2022,2,Unfurnished,5,94,0.39,0.46,1376.7,5,571000
2024,3,Furnished,16,207,0.6,0.35,1903.3,2,840500
2022,3,Furnished,3,246,0.46,0.26,1509.1,5,866000
2020,3,Semi-Furnished,24,232,0.54,0.11,1260.4,3,605500
2018,3,Semi-Furnished,6,142,0.68,0.36,1824.1,2,682000
2021,3,Furnished,16,138,0.78,0.38,1948.1,8,953000
2023,2,Furnished,21,236,0.32,0.29,1242.3,9,677500
2022,2,Furnished,21,82,0.43,0.22,1605.3,3,703000
2022,2,Semi-Furnished,17,118,0.71,0.52,1588.6,4,590000
2018,4,Semi-Furnished,5,101,0.67,0.42,1609.6,7,1018000
2024,3,Semi-Furnished,9,180,0.79,0.21,1564.2,7,942500
2024,2,Unfurnished,17,206,0.71,0.36,1100.2,2,446000
2024,3,Semi-Furnished,23,248,0.46,0.14,1412.5,1,662000
2023,2,Semi-Furnished,6,99,0.6,0.01,1985.7,3,739500
2019,3,Furnished,13,226,0.91,0.52,1088.2,2,692000
2018,2,Furnished,21,220,0.35,0.49,1669.6,8,496500
2023,2,Unfurnished,13,170,0.5,0.38,1894.3,5,508000
2018,3,Semi-Furnished,9,98,0.87,0.49,1200.7,9,850500
2022,3,Semi-Furnished,21,145,0.49,0.47,1802.4,7,788500
2021,2,Furnished,24,210,0.53,0.52,1241.8,1,455000
2018,2,Unfurnished,8,231,0.46,0.54,1030.4,6,314000
2019,3,Semi-Furnished,9,117,0.92,0.49,1521.1,4,766500
2020,3,Semi-Furnished,1,209,0.73,0.51,1710.9,1,662500
2023,3,Furnished,2,116,0.37,0.3,1196.9,2,956000
2018,2,Semi-Furnished,15,211,0.8,0.42,1070.4,1,351000
2018,4,Semi-Furnished,9,157,0.23,0.2,1553.5,5,891000
2019,3,Furnished,22,124,0.52,0.52,1147.7,5,770000
2021,3,Semi-Furnished,10,160,0.93,0.52,1184.3,4,775000
2018,3,Unfurnished,9,163,0.75,0.04,1703.5,1,581000
2018,2,Unfurnished,11,203,0.83,0.21,1612.1,1,313500
2021,1,Furnished,13,172,0.95,0.1,1947.0,7,573000
2019,3,Unfurnished,8,233,0.82,0.08,1323.4,9,707000
2023,2,Semi-Furnished,12,185,0.27,0.25,1214.4,7,634500
2023,3,Semi-Furnished,5,181,0.38,0.38,1655.7,4,805000
2018,2,Furnished,10,171,0.6,0.21,1972.0,4,587500
2021,2,Semi-Furnished,0,216,0.21,0.19,1553.5,9,646500
2018,2,Semi-Furnished,14,175,0.7,0.06,1293.8,6,536000
2024,3,Unfurnished,6,159,0.73,0.23,1910.5,2,769500
2020,2,Semi-Furnished,10,127,0.76,0.28,1610.4,1,537000
2023,3,Unfurnished,16,110,0.64,0.24,1212.7,6,808000
2024,2,Furnished,4,80,0.56,0.41,1949.6,1,794500
2022,3,Furnished,8,205,0.88,0.17,1273.0,3,897500
2020,1,Unfurnished,15,218,0.81,0.43,1898.5,6,300000
2018,2,Unfurnished,10,209,0.69,0.53,1614.6,5,330500
2019,3,Semi-Furnished,24,125,0.24,0.35,1502.6,9,736500
2023,2,Semi-Furnished,16,80,0.76,0.23,1332.6,6,751500
2022,2,Semi-Furnished,5,149,0.65,0.11,1118.9,3,654500
2020,4,Furnished,14,145,0.75,0.56,1244.8,4,1016000
2023,2,Furnished,2,81,0.45,0.45,1331.0,5,836500
2021,2,Semi-Furnished,8,148,0.82,0.15,1288.7,4,641500
2019,2,Unfurnished,11,92,0.53,0.09,1073.3,3,482500
2020,2,Semi-Furnished,18,226,0.92,0.03,1579.8,9,611500
2021,2,Furnished,17,162,0.28,0.11,1475.2,9,734500
2024,2,Semi-Furnished,15,126,0.59,0.44,1106.5,5,672000
2018,3,Semi-Furnished,7,208,0.36,0.38,1463.9,1,556000
2021,2,Unfurnished,18,225,0.56,0.58,1079.0,1,300000
2020,3,Furnished,4,192,0.48,0.19,1931.5,7,907500
2020,2,Semi-Furnished,11,111,0.84,0.47,1259.1,3,567500
2024,2,Unfurnished,5,175,0.33,0.07,1724.8,8,662500
2018,1,Unfurnished,11,90,0.68,0.34,1251.2,6,300000
2021,3,Unfurnished,14,227,0.53,0.28,1474.5,6,624000
2021,3,Furnished,9,87,0.61,0.5,1933.3,6,964000
2018,3,Semi-Furnished,16,181,0.77,0.42,1871.7,6,673000
2021,2,Semi-Furnished,6,245,0.49,0.12,1778.9,3,506000
2023,3,Unfurnished,6,85,0.49,0.59,1790.2,6,815500
2018,3,Unfurnished,20,81,0.26,0.49,1823.5,3,531500
2019,1,Semi-Furnished,24,152,0.64,0.21,1742.6,5,300000
2020,2,Unfurnished,10,82,0.53,0.5,1896.9,1,426000
2019,2,Semi-Furnished,1,145,0.85,0.57,1350.2,2,519500
2023,3,Unfurnished,20,105,0.55,0.53,1526.1,2,660500
2024,1,Unfurnished,1,173,0.98,0.33,1646.4,9,530500
2023,3,Semi-Furnished,13,181,0.34,0.35,1197.8,5,785500
2022,2,Furnished,17,215,0.41,0.06,1503.3,1,572000
2022,2,Unfurnished,15,154,0.51,0.1,1124.1,2,467000
2022,2,Semi-Furnished,10,168,0.34,0.59,1611.6,6,567500
2018,2,Unfurnished,8,195,0.98,0.46,1097.6,6,414000
2021,1,Semi-Furnished,6,109,0.71,0.02,1503.4,2,459000
2023,1,Furnished,3,234,0.21,0.33,1461.6,3,432500
2019,3,Unfurnished,15,122,0.66,0.21,1111.8,4,647500
2024,2,Unfurnished,13,212,0.82,0.19,1439.3,1,476500
2019,2,Unfurnished,10,99,0.24,0.33,1677.8,2,395500
2019,2,Semi-Furnished,7,131,0.66,0.19,1594.7,7,641500
2019,2,Semi-Furnished,10,100,0.5,0.15,1458.0,6,627500
2024,1,Unfurnished,19,210,0.67,0.56,1364.9,5,300000
2022,2,Unfurnished,16,120,0.4,0.02,1057.4,8,617000
2019,2,Furnished,18,203,0.73,0.26,1955.9,3,531000
2024,2,Semi-Furnished,9,187,0.74,0.31,1402.7,8,735500
2024,4,Semi-Furnished,11,231,0.63,0.26,1416.5,5,1018000
2021,2,Furnished,0,131,0.94,0.39,1128.3,9,874500
2024,2,Unfurnished,1,81,0.93,0.02,1532.7,9,864000
2022,2,Furnished,17,123,0.24,0.53,1979.2,7,696500
2019,1,Furnished,6,120,0.43,0.3,1253.0,3,438000
2024,3,Unfurnished,15,149,0.49,0.33,1313.3,4,735500
2018,2,Semi-Furnished,12,86,0.24,0.28,1236.2,6,556000
2024,1,Semi-Furnished,3,117,0.62,0.27,1866.6,1,489500
2020,3,Furnished,9,88,0.22,0.11,1475.2,2,872500
2020,1,Unfurnished,8,132,0.74,0.3,1823.5,6,337000
2020,4,Semi-Furnished,17,107,0.2,0.25,1850.1,9,1030500
2024,3,Furnished,8,207,0.23,0.28,1749.1,4,894000
2022,2,Furnished,21,98,0.87,0.01,1261.0,3,762500
2019,1,Furnished,9,211,0.4,0.08,1035.3,8,462000
2023,2,Semi-Furnished,7,92,0.26,0.46,1143.3,7,720000
2023,2,Furnished,22,90,0.52,0.25,1696.9,2,704500
2023,2,Unfurnished,10,81,0.24,0.45,1740.6,4,555500
2022,2,Semi-Furnished,12,219,0.8,0.1,1766.4,6,626000
2021,4,Semi-Furnished,23,205,0.6,0.42,1244.0,2,807000
2018,2,Semi-Furnished,12,244,0.64,0.17,1153.0,6,454500
2018,3,Unfurnished,15,135,0.8,0.42,1923.1,9,687000
2020,3,Semi-Furnished,12,167,0.83,0.05,1664.2,4,788500
2020,3,Unfurnished,24,131,0.31,0.2,1742.0,7,650000
2024,1,Unfurnished,11,204,0.42,0.07,1093.9,9,432500
2023,2,Unfurnished,14,211,0.34,0.38,1412.5,8,506000
2024,3,Furnished,15,184,0.24,0.24,1063.3,2,849000
2023,3,Unfurnished,7,211,0.63,0.04,1657.8,9,841000
2020,4,Furnished,5,131,0.4,0.32,1489.4,8,1156000
2019,3,Unfurnished,23,113,0.32,0.01,1451.5,5,632500
2021,2,Semi-Furnished,7,101,0.61,0.49,1902.9,9,721500
2024,2,Semi-Furnished,1,220,0.71,0.56,1740.1,6,662000
2021,1,Semi-Furnished,17,142,0.82,0.49,1964.3,9,451500
2021,3,Furnished,10,94,0.21,0.57,1046.3,9,961500
2021,2,Semi-Furnished,16,247,0.62,0.54,1615.7,3,404000
2020,3,Semi-Furnished,9,117,0.41,0.54,1630.2,7,798000
2018,4,Semi-Furnished,1,184,0.99,0.15,1026.5,4,967500
2020,3,Semi-Furnished,22,134,0.33,0.14,1787.1,4,708000
2021,2,Semi-Furnished,18,196,0.55,0.49,1153.6,7,525500
2020,1,Unfurnished,19,199,0.98,0.29,1701.3,6,300000
2021,3,Furnished,19,145,0.37,0.57,1037.8,4,781500
2022,1,Furnished,19,145,0.85,0.54,1613.7,5,484000
2023,1,Unfurnished,1,151,0.39,0.54,1520.8,6,372000
2018,2,Furnished,5,245,0.26,0.2,1483.3,4,506000
